grid_id,long,lat,marine_species_richness,PD,co1_genetic_diversity_mean,long_deg,lat_deg,long_dd,lat_dd,DepthMin,DepthMax,DepthMean,ClimZoneCode,SSTAnMean,SBTAnMean,SalinityMean,SalinityBMean,PrimProdMean,IceConAnn,OxyMean,OxyBMean,LandDist,Shelf,Slope,Abyssal,TidalRange,Coral,Estuary,Seamount,MPA,matched_CenterLong,matched_CenterLat
2920,-14473279,5225264,123,26.6086699,0.010184475,-144.73279,52.25264,-144.73279,52.25264,3552,4264,3961,NR,7.83029079437256,1.19306802749634,32.6055450439453,34.6800003051758,4.4379997998476,0.0,300.067321777344,135.152145385742,769,0.0,1190.72611235955,701.677887640449,-9999.0,0.0,0.0,0,,-144.75,52.25
2921,-14087379,5225264,122,26.31812463,0.009985132,-140.87379,52.25264,-140.87379,52.25264,3425,3805,3703,NR,8.4882926940918,1.23986899852753,32.4996795654297,34.664119720459,4.60400013253093,0.0,295.401214599609,124.850578308105,563,0.0,1892.404,0.0,-9999.0,0.0,0.0,0,,-140.75,52.25
2922,-13701479,5225264,126,27.00044732,0.009804356,-137.01479,52.25264,-137.01479,52.25264,3461,3647,3568,NR,9.18796253204346,1.26949203014374,32.4124717712402,34.6603736877441,4.39500017091632,0.0,290.919860839844,119.660690307617,349,0.0,1892.404,0.0,-9999.0,0.0,0.0,0,,-137.25,52.25
2923,-13315579,5225264,132,29.20129205,0.010174975,-133.15579,52.25264,-133.15579,52.25264,2206,2899,2688,NR,9.98441982269287,1.49452805519104,32.1134910583496,34.6265296936035,6.79000001400709,0.0,286.276550292969,89.5875625610352,122,0.0,1892.404,0.0,6.0,0.0,0.0,0,,-133.25,52.25
2924,-12929679,5225264,153,31.84723916,0.009874983,-129.29679,52.25264,-129.29679,52.25264,18,216,151,NR,10.0690593719482,7.19499588012695,31.1514587402344,33.4799842834473,12.0109999552369,0.0,289.714294433594,107.377029418945,68,1739.48246464646,152.921535353535,0.0,6.0,0.0,0.0,0,5.19e-05,-129.25,52.25
2925,-12543779,5225264,181,37.42245499,0.009237087,-125.43779,52.25264,-125.43779,52.25264,0,0,0,NB,,,,,,,,,0,0.0,0.0,0.0,,0.0,0.0,0,,-125.25,52.25
2926,-12157879,5225264,261,51.7581165,0.00803787,-121.57879,52.25264,-121.57879,52.25264,0,0,0,NB,,,,,,,,,0,0.0,0.0,0.0,,0.0,0.0,0,,-121.75,52.25
2942,-5983479,5225264,423,78.54801577,0.010156817,-59.83479,52.25264,-59.83479,52.25264,0,0,0,NB,,,,,,,,,0,0.0,0.0,0.0,,0.0,0.0,0,,-59.75,52.25
2943,-5597579,5225264,416,76.56351126,0.010033691,-55.97579,52.25264,-55.97579,52.25264,0,163,21,NB,3.02718710899353,2.41893601417542,31.2902183532715,31.9192657470703,9.34899970889091,0.0628169998526573,345.764862060547,349.658843994141,9,1040.8222,0.0,0.0,1.0,0.0,0.0,0,,-55.75,52.25
2944,-5211679,5225264,365,67.58943354,0.009950338,-52.11679,52.25264,-52.11679,52.25264,224,326,275,NB,3.27719306945801,2.84802603721619,33.1008186340332,34.613697052002,8.73799994587898,0.0070219999179244,330.746551513672,291.778747558594,247,0.0,1892.404,0.0,-9999.0,0.0,0.0,0,,-52.25,52.25
2945,-4825779,5225264,341,64.17866647,0.009772744,-48.25779,52.25264,-48.25779,52.25264,3528,3839,3709,NB,7.95783185958862,2.05936694145203,34.452018737793,34.9168281555176,5.81499980762601,1.9999999949e-06,301.456665039063,272.779052734375,516,0.0,1892.404,0.0,-9999.0,0.0,0.0,0,,-48.25,52.25
2946,-4439879,5225264,315,59.9845987,0.010233857,-44.39879,52.25264,-44.39879,52.25264,3908,4290,4167,NB,9.2398509979248,2.01467704772949,34.5691947937012,34.9204330444336,5.82000007852912,0.0,297.773223876953,271.868835449219,749,0.0,455.762219895288,1436.64178010471,-9999.0,0.0,0.0,0,,-44.25,52.25
2947,-4053979,5225264,294,56.87049787,0.010716344,-40.53979,52.25264,-40.53979,52.25264,2476,3697,3160,NB,9.08435344696045,2.1583399772644,34.6331443786621,34.9254570007324,5.59099996462464,0.0,297.052276611328,273.647430419922,882,0.0,1892.404,0.0,-9999.0,0.0,0.0,0,,-40.75,52.25
2948,-3668079,5225264,255,48.18017692,0.010718298,-36.68079,52.25264,-36.68079,52.25264,3247,3976,3628,NB,8.90913200378418,2.07889199256897,34.6827278137207,34.9105567932129,5.19500020891428,0.0,293.618927001953,272.171295166016,960,0.0,1892.404,0.0,-9999.0,0.0,0.0,0,,-36.75,52.25
2949,-3282179,5225264,272,50.02956376,0.010795789,-32.82179,52.25264,-32.82179,52.25264,2585,4061,3453,NB,9.88928699493408,2.126797914505,34.8026924133301,34.916618347168,5.51800010725856,0.0,276.586456298828,272.393524169922,1091,0.0,1814.19489159892,78.209108401084,-9999.0,0.0,0.0,0,,-32.75,52.25
2950,-2896279,5225264,326,57.19068739,0.010821551,-28.96279,52.25264,-28.96279,52.25264,2526,3969,3364,NR,10.9819898605347,2.71878004074097,35.0003967285156,34.9507942199707,5.92799996957183,0.0,269.890411376953,272.340087890625,1257,0.0,1892.404,0.0,-9999.0,0.0,0.0,0,,-28.75,52.25
2951,-2510379,5225264,324,57.04858847,0.010946741,-25.10379,52.25264,-25.10379,52.25264,3063,3849,3651,NR,11.5951795578003,2.56903195381165,35.1708755493164,34.938720703125,6.1470000073313695,0.0,266.714141845703,257.931762695313,1048,0.0,1892.404,0.0,-9999.0,0.0,0.0,0,,-25.25,52.25
2952,-2124479,5225264,306,52.50361936,0.011174087,-21.24479,52.25264,-21.24479,52.25264,3038,4339,4031,NR,12.4352769851685,2.48835802078247,35.3597564697266,34.9054183959961,6.31899992004037,0.0,264.693908691406,250.381500244141,782,0.0,1399.30257340507,493.101426594927,-9999.0,0.0,0.0,0,,-21.25,52.25
2953,-1738579,5225264,285,50.40068608,0.011409547,-17.38579,52.25264,-17.38579,52.25264,3787,4515,4216,NR,13.0375261306763,2.24122405052185,35.4792366027832,34.8979721069336,6.30000000819564,0.0,261.443176269531,242.546142578125,510,0.0,553.684137362637,1338.71986263736,-9999.0,0.0,0.0,0,,-17.25,52.25
2954,-1352679,5225264,309,55.60293446,0.010988397,-13.52679,52.25264,-13.52679,52.25264,306,494,385,NR,12.7587041854858,10.3342580795288,35.4726333618164,35.5109977722168,9.09799989312887,0.0,264.455230712891,234.696731567383,272,0.0,1892.404,0.0,-9999.0,0.0,0.0,0,,-13.75,52.25
2955,-966779,5225264,644,113.6168334,0.01046633,-9.66779,52.25264,-9.66779,52.25264,0,59,13,NR,12.067343711853,11.3972864151001,34.721321105957,35.3587951660156,14.4952852278948,0.0,270.784057617188,265.942413330078,5,567.7212,0.0,0.0,6.0,0.0,0.0,0,0.00922969,-9.75,52.25
2956,-580879,5225264,621,111.9250124,0.010310478,-5.80879,52.25264,-5.80879,52.25264,50,123,90,NR,11.7832927703857,9.98686504364014,34.4249725341797,35.0641441345215,4.86700003966689,0.0,272.688171386719,241.626098632813,68,1892.404,0.0,0.0,6.0,0.0,0.0,0,,-5.75,52.25
2957,-194979,5225264,582,108.4130662,0.010268356,-1.94979,52.25264,-1.94979,52.25264,0,0,0,NR,,,,,,,,,0,0.0,0.0,0.0,,0.0,0.0,0,,-1.75,52.25
2970,4821721,5225264,4,4.177602415,0.010889617,48.21721,52.25264,48.21721,52.25264,0,0,0,NR,,,,,,,,,0,0.0,0.0,0.0,,0.0,0.0,0,,48.25,52.25
2992,13311521,5225264,205,53.73721847,0.01374306,133.11521,52.25264,133.11521,52.25264,0,0,0,NR,,,,,,,,,0,0.0,0.0,0.0,,0.0,0.0,0,,133.25,52.25
2993,13697421,5225264,272,64.60653876,0.013990471,136.97421,52.25264,136.97421,52.25264,0,0,0,NB,,,,,,,,,0,0.0,0.0,0.0,,0.0,0.0,0,,136.75,52.25
2994,14083321,5225264,308,65.34171522,0.01347444,140.83321,52.25264,140.83321,52.25264,0,0,0,NB,,,,,,,,,0,0.0,0.0,0.0,,0.0,0.0,0,,140.75,52.25
2995,14469221,5225264,217,42.5286364,0.011965219,144.69221,52.25264,144.69221,52.25264,436,916,743,NB,4.37352800369263,3.16480088233948,31.8362579345703,34.1358375549316,14.8229999467731,0.15132500231266,332.386260986328,42.7795791625977,119,0.0,1892.404,0.0,-9999.0,0.0,0.0,0,,144.75,52.25
2996,14855121,5225264,192,33.91970376,0.009933147,148.55121,52.25264,148.55121,52.25264,914,1182,1035,NB,4.67161178588867,2.70229005813599,32.708423614502,34.3196067810059,4.24800021573901,0.0431290008127689,328.892547607422,26.9924411773682,391,0.0,1892.404,0.0,-9999.0,0.0,0.0,0,,148.75,52.25
2997,15241021,5225264,137,27.58743686,0.01105121,152.41021,52.25264,152.41021,52.25264,660,869,781,NB,5.23681688308716,3.27898597717285,32.7965545654297,34.003589630127,5.85599988698959,0.0047200000844895,322.724670410156,47.9765739440918,293,0.0,1892.404,0.0,-9999.0,0.0,0.0,0,,152.25,52.25
2998,15626921,5225264,137,27.9714633,0.011151246,156.26921,52.25264,156.26921,52.25264,0,242,106,NB,4.78909778594971,2.88836288452148,32.1922073364258,32.8707695007324,24.1899993270636,0.0086270002648234,332.169708251953,344.002716064453,16,1519.1604804428,278.623319557196,0.0,3.0,0.0,0.0,0,,156.25,52.25
2999,16012821,5225264,137,28.13880945,0.011271774,160.12821,52.25264,160.12821,52.25264,1798,3732,2616,NB,5.21503782272339,1.82872903347015,32.8010787963867,34.5653495788574,8.20400007069111,3.79999983124e-05,317.427795410156,62.3067741394043,136,0.0,1892.404,0.0,3.0,0.0,0.0,0,,160.25,52.25
3000,16398721,5225264,138,29.10132685,0.011618599,163.98721,52.25264,163.98721,52.25264,4375,5482,5028,NB,5.62528610229492,1.1015510559082,32.9020385742188,34.6860008239746,4.31900005787611,3.0000001061e-06,313.482421875,157.991027832031,295,0.0,0.0,1892.404,-9999.0,0.0,0.0,0,,163.75,52.25
3001,16784621,5225264,132,27.69571468,0.011787222,167.84621,52.25264,167.84621,52.25264,3252,4539,4044,NB,5.77324199676514,1.10499501228333,32.8678588867188,34.6901550292969,4.14300011470914,0.0,313.072723388672,156.814895629883,312,0.0,1099.85873504274,792.545264957265,-9999.0,0.0,0.0,0,,167.75,52.25
3002,17170521,5225264,127,27.27192473,0.011457874,171.70521,52.25264,171.70521,52.25264,4560,7217,5714,NB,5.93751001358032,1.0949889421463,32.8282928466797,34.691951751709,4.48499992489815,0.0,313.875671386719,158.282531738281,122,0.0,0.0,1892.404,-9999.0,0.0,0.0,0,,171.75,52.25
3004,-17174579,5611164,137,27.47881128,0.008697244,-171.74579,56.11164,-171.74579,56.11164,447,3171,2378,NB,5.16281795501709,1.54173302650452,32.709098815918,34.6231956481934,7.56399985402822,1.4000000192e-05,317.403472900391,70.8004913330078,166,0.0,1717.304,0.0,-9999.0,0.0,0.0,1,,-171.75,56.25
3005,-16788679,5611164,140,28.18699964,0.008531696,-167.88679,56.11164,-167.88679,56.11164,110,151,133,NB,5.05859518051147,3.43979811668396,32.4298477172852,33.1157073974609,9.96899977326393,0.0001429999974789,319.745178222656,210.730575561523,166,1717.304,0.0,0.0,-9999.0,0.0,0.0,0,,-167.75,56.25
3006,-16402779,5611164,140,28.44347801,0.008677447,-164.02779,56.11164,-164.02779,56.11164,70,93,85,NB,4.80786800384521,3.9960560798645,31.9965381622314,32.2242202758789,11.4339999854565,0.0012639999622479,324.789001464844,293.548187255859,146,1717.304,0.0,0.0,-9999.0,0.0,0.0,0,,-164.25,56.25
3007,-16016879,5611164,139,30.17249873,0.009005407,-160.16879,56.11164,-160.16879,56.11164,0,62,29,NB,5.17089605331421,4.49290180206299,31.3723888397217,32.2582092285156,10.0425276905298,0.0037513333372771,325.107879638672,312.216918945313,6,686.9216,0.0,0.0,1.0,0.0,0.0,0,0.02796049,-160.25,56.25
3008,-15630979,5611164,118,27.00554529,0.009565084,-156.30979,56.11164,-156.30979,56.11164,81,282,198,NB,6.62648391723633,5.0727481842041,31.5006103515625,33.4604034423828,13.4110003709793,4.9999998736e-06,311.608062744141,133.897994995117,62,1016.71231840796,700.59168159204,0.0,1.0,0.0,0.0,0,,-156.25,56.25
3009,-15245079,5611164,105,24.15018418,0.010158444,-152.45079,56.11164,-152.45079,56.11164,166,5227,2911,NB,7.31412506103516,1.40141999721527,32.3235931396484,34.6605796813965,9.86700039356947,9.999999974e-07,299.874298095703,103.807357788086,138,11.5369168148587,1289.42011460186,416.346968583284,6.0,0.0,0.0,0,,-152.25,56.25
3010,-14859179,5611164,105,24.38674556,0.0101093,-148.59179,56.11164,-148.59179,56.11164,4122,4517,4347,NB,7.30818605422974,1.15437602996826,32.5852317810059,34.6998825073242,5.71200018748641,0.0,302.004730224609,141.062698364258,272,0.0,0.0,1717.304,-9999.0,0.0,0.0,0,,-148.75,56.25
3011,-14473279,5611164,105,24.38674556,0.0101093,-144.73279,56.11164,-144.73279,56.11164,2719,3952,3756,NR,7.62495899200439,1.21061098575592,32.5891227722168,34.6853141784668,4.75900014862418,0.0,301.467468261719,129.352294921875,447,0.0,1717.304,0.0,-9999.0,0.0,0.0,0,,-144.75,56.25
3012,-14087379,5611164,109,26.16141384,0.009891574,-140.87379,56.11164,-140.87379,56.11164,3472,3690,3595,NR,8.23408222198486,1.25637996196747,32.4334602355957,34.6675567626953,5.99800003692508,0.0,297.950378417969,119.687995910645,337,0.0,1717.304,0.0,-9999.0,0.0,0.0,0,,-140.75,56.25
3013,-13701479,5611164,122,27.50864832,0.009014811,-137.01479,56.11164,-137.01479,56.11164,2376,2762,2584,NR,9.001540184021,1.47634994983673,32.1774597167969,34.632568359375,7.01300008222461,0.0,294.022186279297,92.475227355957,166,0.0,1717.304,0.0,-9999.0,0.0,0.0,0,,-137.25,56.25
3014,-13315579,5611164,119,27.3899417,0.009010448,-133.15579,56.11164,-133.15579,56.11164,0,292,46,NR,7.87162208557129,8.32742500305176,28.5571670532227,31.8498497009277,21.4559994637966,0.0,302.049652099609,302.826141357422,8,762.72406242116,78.7548975788403,0.0,6.0,0.0,0.0,0,,-133.25,56.25
3015,-12929679,5611164,187,42.05144516,0.008148586,-129.29679,56.11164,-129.29679,56.11164,0,0,0,NB,,,,,,,,,0,0.0,0.0,0.0,,0.0,0.0,0,,-129.25,56.25
3016,-12543779,5611164,218,46.11585736,0.008067187,-125.43779,56.11164,-125.43779,56.11164,0,0,0,NB,,,,,,,,,0,0.0,0.0,0.0,,0.0,0.0,0,,-125.25,56.25
3033,-5983479,5611164,157,38.6623809,0.008415192,-59.83479,56.11164,-59.83479,56.11164,78,584,350,NP,1.4740959405899,3.15654802322388,32.0116271972656,34.8647727966309,6.06600008904934,0.16525499522686,350.478363037109,284.288055419922,93,414.053533596838,1303.25046640316,0.0,6.0,0.0,0.0,0,,-59.75,56.25
3035,-5211679,5611164,207,46.15964745,0.009199805,-52.11679,56.11164,-52.11679,56.11164,3375,3599,3505,NP,5.55588722229004,2.10303092002869,34.5203094482422,34.8984451293945,5.58200012892485,1.70000002981e-05,305.526397705078,272.973510742188,387,0.0,1717.304,0.0,-9999.0,0.0,0.0,0,,-52.25,56.25
3036,-4825779,5611164,235,50.80215627,0.009526603,-48.25779,56.11164,-48.25779,56.11164,3562,3698,3637,NP,5.66137599945068,2.10099792480469,34.5756721496582,34.9038162231445,5.29599981382489,1.9999999949e-06,305.216247558594,273.149475097656,486,0.0,1717.304,0.0,-9999.0,0.0,0.0,0,,-48.25,56.25
3037,-4439879,5611164,230,48.91935856,0.010389134,-44.39879,56.11164,-44.39879,56.11164,3284,3446,3349,NB,5.86721515655518,2.21752595901489,34.6147689819336,34.9131736755371,5.28000015765429,9.999999974e-07,303.972045898438,273.790069580078,420,0.0,1717.304,0.0,-9999.0,0.0,0.0,0,,-44.25,56.25
3038,-4053979,5611164,240,50.12839563,0.010711846,-40.53979,56.11164,-40.53979,56.11164,2768,3540,3225,NB,6.56918382644653,2.44599294662476,34.6667404174805,34.9378852844238,5.18100010231137,0.0,300.635467529297,273.687469482422,447,0.0,1717.304,0.0,-9999.0,0.0,0.0,0,,-40.75,56.25
3039,-3668079,5611164,213,43.92947422,0.011341626,-36.68079,56.11164,-36.68079,56.11164,2258,2485,2377,NB,7.71449089050293,2.6934700012207,34.7994041442871,34.9547576904297,5.38100022822618,0.0,295.184722900391,272.351715087891,577,0.0,1717.304,0.0,-9999.0,0.0,0.0,0,,-36.75,56.25
3040,-3282179,5611164,235,45.78275243,0.010943577,-32.82179,56.11164,-32.82179,56.11164,2034,2272,2188,NB,8.78238677978516,2.82692503929138,34.9611701965332,34.9601402282715,5.48700010403991,0.0,290.3916015625,272.967681884766,761,0.0,1717.304,0.0,-9999.0,0.0,0.0,0,,-32.75,56.25
3041,-2896279,5611164,275,51.40021752,0.010748315,-28.96279,56.11164,-28.96279,56.11164,2673,2903,2782,NB,9.6574239730835,2.73160696029663,35.0087280273438,34.9700927734375,5.16200019046664,0.0,286.199951171875,272.638031005859,928,0.0,1717.304,0.0,-9999.0,0.0,0.0,0,,-28.75,56.25
3042,-2510379,5611164,267,48.77676336,0.01073507,-25.10379,56.11164,-25.10379,56.11164,3034,3284,3178,NB,10.6528577804565,2.72517108917236,35.1589202880859,34.9638328552246,5.2780001424253005,0.0,279.024475097656,271.013610839844,876,0.0,1717.304,0.0,-9999.0,0.0,0.0,0,,-25.25,56.25
3043,-2124479,5611164,245,45.4510398,0.011070982,-21.24479,56.11164,-21.24479,56.11164,1273,1820,1551,NR,11.4040193557739,3.45970797538757,35.3008689880371,34.8959045410156,5.74799999594688,0.0,268.413055419922,266.73388671875,762,0.0,1717.304,0.0,-9999.0,0.0,0.0,0,,-21.25,56.25
3044,-1738579,5611164,264,48.44301535,0.010749856,-17.38579,56.11164,-17.38579,56.11164,523,1084,757,NR,11.6004810333252,9.11490917205811,35.3643341064453,35.309139251709,6.22500013560057,0.0,268.313507080078,211.229293823242,527,0.0,1717.304,0.0,-9999.0,0.0,0.0,0,,-17.25,56.25
3045,-1352679,5611164,384,69.3497411,0.010143472,-13.52679,56.11164,-13.52679,56.11164,1048,2568,2053,NR,11.8895416259766,2.97781491279602,35.4044723510742,34.951301574707,6.79299980401993,0.0,266.089111328125,266.231994628906,345,0.0,1717.304,0.0,-9999.0,0.0,0.0,0,,-13.75,56.25
3046,-966779,5611164,527,94.50125628,0.009548493,-9.66779,56.11164,-9.66779,56.11164,1359,2104,1681,NR,11.9248161315918,4.39741611480713,35.4103393554688,34.9929008483887,7.61599978432059,0.0,265.260040283203,255.309661865234,166,0.0,1717.304,0.0,-9999.0,0.0,0.0,0,,-9.75,56.25
3047,-580879,5611164,530,101.2513909,0.010430456,-5.80879,56.11164,-5.80879,56.11164,0,231,22,NR,10.4195880889893,9.81105613708496,34.6923217773438,35.1989402770996,12.3300002887845,0.0,275.175689697266,266.504547119141,12,1269.90458322251,52.4194967774936,0.0,6.0,0.0,0.0,0,0.31768838,-5.75,56.25
3084,13697421,5611164,107,25.60143975,0.008213185,136.97421,56.11164,136.97421,56.11164,0,0,0,NB,,,,,,,,,0,0.0,0.0,0.0,,0.0,0.0,0,0.08358345,136.75,56.25
3085,14083321,5611164,115,23.43385932,0.008113643,140.83321,56.11164,140.83321,56.11164,185,322,258,NB,4.05107116699219,0.0380150005221367,32.2321014404297,33.3828544616699,5.93600003048778,0.24567799270153,320.443145751953,197.55046081543,158,188.02598540146,1529.27801459854,0.0,-9999.0,0.0,0.0,0,,140.75,56.25
3086,14469221,5611164,132,24.3256975,0.008833613,144.69221,56.11164,144.69221,56.11164,160,383,265,NB,3.43745088577271,1.90880501270294,32.4440116882324,33.4877052307129,5.05399983376265,0.169419005513191,326.365875244141,143.750595092773,124,308.036591928251,1409.26740807175,0.0,-9999.0,0.0,0.0,0,,144.75,56.25
3087,14855121,5611164,148,26.53284364,0.008416696,148.55121,56.11164,148.55121,56.11164,124,267,167,NB,4.04790687561035,1.86283099651337,32.7008857727051,33.5078163146973,4.47400007396936,0.115534000098705,328.656127929688,147.176620483398,346,912.693034965035,804.610965034965,0.0,-9999.0,0.0,0.0,0,,148.75,56.25
3088,15241021,5611164,153,27.57352833,0.008369654,152.41021,56.11164,152.41021,56.11164,359,495,435,NB,4.3774790763855,3.02295899391174,32.6278038024902,33.6313209533691,5.72300003841519,0.0267820004373789,332.207641601563,73.8427200317383,232,0.0,1717.304,0.0,-9999.0,0.0,0.0,0,,152.25,56.25
3089,15626921,5611164,135,26.08755898,0.008432463,156.26921,56.11164,156.26921,56.11164,0,0,0,NB,,,,,,,,,0,0.0,0.0,0.0,,0.0,0.0,0,,156.25,56.25
3090,16012821,5611164,102,22.63653458,0.009848476,160.12821,56.11164,160.12821,56.11164,0,0,0,NB,,,,,,,,,0,0.0,0.0,0.0,,0.0,0.0,0,,160.25,56.25
3091,16398721,5611164,128,27.42863228,0.008855485,163.98721,56.11164,163.98721,56.11164,147,4067,1805,NB,4.65573120117188,2.12297892570496,32.8578910827637,34.5137252807617,25.3720004111528,0.0069889998994767,330.382263183594,36.8390274047852,62,23.2186510204082,1664.73346938776,29.3518795918367,3.0,0.0,0.0,0,,163.75,56.25
3092,16784621,5611164,132,27.26897448,0.008238817,167.84621,56.11164,167.84621,56.11164,3713,3995,3848,NB,5.04230499267578,1.26065301895142,32.9995880126953,34.6807098388672,4.34800004586577,1.80000006366e-05,319.322052001953,120.333778381348,176,0.0,1717.304,0.0,-9999.0,0.0,0.0,0,,167.75,56.25
3093,17170521,5611164,135,27.04096817,0.008154511,171.70521,56.11164,171.70521,56.11164,3384,3874,3715,NB,5.21706676483154,1.33710896968842,32.9938087463379,34.6846237182617,3.8479999639093903,3.0000001061e-06,319.88720703125,96.7763824462891,333,0.0,1717.304,0.0,-9999.0,0.0,0.0,0,,171.75,56.25
3095,-17174579,5997064,111,22.21012352,0.007166408,-171.74579,59.97064,-171.74579,59.97064,42,80,63,NP,2.22209811210632,1.06437599658966,31.6968765258789,32.0403251647949,6.72800000756979,0.157886996865273,342.919921875,341.882934570313,90,1557.198,0.0,0.0,-9999.0,0.0,0.0,0,,-171.75,59.75
3096,-16788679,5997064,118,23.36601256,0.00689482,-167.88679,59.97064,-167.88679,59.97064,17,38,30,NP,2.47053289413452,2.29546403884888,29.8670291900635,31.3351650238037,2.51000002026558,0.135627999901772,344.279693603516,361.856781005859,84,1557.198,0.0,0.0,1.0,0.0,0.0,0,,-167.75,59.75
3097,-16402779,5997064,135,26.74043674,0.006755976,-164.02779,59.97064,-164.02779,59.97064,0,33,19,NB,3.61216688156128,3.85201406478882,27.108642578125,31.1449337005615,2.99099995754659,0.0986670032143593,341.268707275391,341.138061523438,13,1448.19414,0.0,0.0,1.0,0.0,3.55005628970633,0,0.11590219,-164.25,59.75
3098,-16016879,5997064,139,29.37136276,0.00663875,-160.16879,59.97064,-160.16879,59.97064,0,0,0,NB,,,,,,,,,0,0.0,0.0,0.0,,0.0,0.0,0,0.00566228,-160.25,59.75
3099,-15630979,5997064,141,30.44832843,0.006501935,-156.30979,59.97064,-156.30979,59.97064,0,0,0,NB,,,,,,,,,0,0.0,0.0,0.0,,0.0,0.0,0,,-156.25,59.75
3100,-15245079,5997064,148,33.42488405,0.006500399,-152.45079,59.97064,-152.45079,59.97064,38,89,67,NB,6.25763320922852,6.14468622207642,27.5978145599365,31.734827041626,10.2829998359084,0.0010570000158622,326.431762695313,305.198455810547,56,1557.198,0.0,0.0,6.0,0.0,0.0,0,,-152.25,59.75
3101,-14859179,5997064,146,33.76298631,0.006442108,-148.59179,59.97064,-148.59179,59.97064,0,244,143,NB,7.7881817817688,6.00529098510742,31.5919246673584,33.0525741577148,16.4769999682903,0.0,303.045928955078,190.104461669922,14,1445.15478968675,80.899250313253,0.0,10.0,0.0,0.0,0,,-148.75,59.75
3102,-14473279,5997064,143,32.15489399,0.007328448,-144.73279,59.97064,-144.73279,59.97064,1,668,165,NB,8.26564407348633,6.69039678573608,31.3200588226318,32.3469276428223,21.9069998711348,0.0,300.480895996094,294.056488037109,84,464.591307346327,1092.60669265367,0.0,10.0,0.0,0.0,0,,-144.75,59.75
3103,-14087379,5997064,123,28.95818846,0.008139296,-140.87379,59.97064,-140.87379,59.97064,0,299,152,NB,8.28448677062988,8.48321723937988,31.179328918457,32.2277221679688,19.6893960237503,0.0006588446558453,300.336975097656,299.874420166016,7,708.268842227848,101.474117772152,0.0,6.0,0.0,0.0,0,,-140.75,59.75
3104,-13701479,5997064,126,28.09059706,0.007808967,-137.01479,59.97064,-137.01479,59.97064,0,0,0,NB,,,,,,,,,0,0.0,0.0,0.0,,0.0,0.0,0,,-137.25,59.75
3105,-13315579,5997064,168,37.02907037,0.006895236,-133.15579,59.97064,-133.15579,59.97064,0,0,0,NB,,,,,,,,,0,0.0,0.0,0.0,,0.0,0.0,0,,-133.25,59.75
3106,-12929679,5997064,190,41.18268797,0.006887755,-129.29679,59.97064,-129.29679,59.97064,0,0,0,NB,,,,,,,,,0,0.0,0.0,0.0,,0.0,0.0,0,,-129.25,59.75
3119,-7912979,5997064,14,6.184838364,0.004656441,-79.12979,59.97064,-79.12979,59.97064,106,137,119,NP,1.8532110452652,0.101111002266407,28.3096942901611,33.0186424255371,0.851000018883497,0.397215992212296,360.101043701172,272.210540771484,56,1557.198,0.0,0.0,-9999.0,0.0,0.0,0,,-79.25,59.75
3125,-5597579,5997064,154,35.26725668,0.007881786,-55.97579,59.97064,-55.97579,59.97064,3050,3228,3150,NP,4.65291404724121,2.32654595375061,34.4962501525879,34.9142723083496,5.54500008001924,0.0001389999961247,307.958190917969,273.521453857422,434,0.0,1557.198,0.0,-9999.0,0.0,0.0,0,,-55.75,59.75
3126,-5211679,5997064,171,39.61884853,0.008578201,-52.11679,59.97064,-52.11679,59.97064,3356,3459,3403,NP,4.74865198135376,2.2373960018158,34.5136413574219,34.8912773132324,5.71699999272823,1.70000002981e-05,308.538757324219,273.315277099609,275,0.0,1557.198,0.0,-9999.0,0.0,0.0,0,,-52.25,59.75
3127,-4825779,5997064,150,36.36731264,0.009626521,-48.25779,59.97064,-48.25779,59.97064,2948,3249,3126,NP,4.48555994033813,2.31883692741394,34.5218391418457,34.901424407959,8.56900028884411,1.10000000859e-05,308.182403564453,274.256408691406,139,0.0,1557.198,0.0,-9999.0,0.0,0.0,0,,-48.25,59.75
3128,-4439879,5997064,134,31.63010217,0.010453947,-44.39879,59.97064,-44.39879,59.97064,0,800,254,NP,1.55832803249359,4.60703182220459,33.1077919006348,34.9316215515137,15.7789997756481,0.0016740000573918,341.68408203125,286.930603027344,13,827.539508571429,620.654631428571,0.0,3.0,0.0,0.0,0,,-44.25,59.75
3129,-4053979,5997064,152,34.3346832,0.010713032,-40.53979,59.97064,-40.53979,59.97064,2138,2738,2430,NP,6.30271100997925,2.56697297096252,34.8600959777832,34.9178504943848,6.6550001502037,7.9999999798e-06,299.301574707031,271.981506347656,168,0.0,1557.198,0.0,-9999.0,0.0,0.0,0,,-40.75,59.75
3130,-3668079,5997064,176,37.80934342,0.010415746,-36.68079,59.97064,-36.68079,59.97064,2916,3140,3082,NP,6.94878005981445,2.50752091407776,34.8369102478027,34.900447845459,5.71900000795722,9.999999974e-07,298.048767089844,270.577484130859,372,0.0,1557.198,0.0,-9999.0,0.0,0.0,0,,-36.75,59.75
3131,-3282179,5997064,202,43.60527668,0.010167114,-32.82179,59.97064,-32.82179,59.97064,2124,2542,2334,NP,8.07648658752441,3.14431095123291,34.9354248046875,34.9565734863281,5.97300007939339,0.0,290.3623046875,264.274993896484,574,0.0,1557.198,0.0,-9999.0,0.0,0.0,0,,-32.75,59.75
